Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1445,Alice,Williams,40,Inactive,2023-01-20,104700.46,alice.williams@example.com,-7855982175,Good,True,DevOps,California
EMP1446,Frank,Williams,40,Active,2021-10-15,91798.14,frank.williams@example.com,-6191284116,Good,False,HR,New York
EMP1447,Eva,Miller,25,Inactive,2024-04-19,90879.22,eva.miller@example.com,-3098503445,Good,False,Finance,Illinois
EMP1448,Charlie,Davis,25,Active,2021-06-29,87358.27,charlie.davis@example.com,-5124189388,Poor,False,Admin,Nevada
EMP1449,Alice,Miller,30,Inactive,2024-09-14,119407.93,alice.miller@example.com,-8469081973,Excellent,True,Sales,Florida
EMP1450,David,Miller,,Pending,2022-01-04,113978.6,david.miller@example.com,-56435022,Excellent,True,HR,Nevada
EMP1451,Frank,Miller,,Pending,2021-01-20,108568.78,frank.miller@example.com,-8503719904,Good,True,Sales,New York
EMP1452,Heidi,Miller,,Inactive,2020-03-18,56318.02,heidi.miller@example.com,-1699187239,Excellent,False,HR,New York
EMP1453,David,Miller,25,Active,2021-11-10,114252.73,david.miller@example.com,-1078356742,Good,False,Sales,Florida
EMP1454,Charlie,Jones,35,Inactive,2020-05-01,51533.9,charlie.jones@example.com,-3896086,Poor,True,DevOps,New York
EMP1455,Charlie,Williams,25,Active,2022-02-04,99317.66,charlie.williams@example.com,-662668216,Poor,False,Sales,California
EMP1456,Bob,Miller,35,Active,2020-11-18,101264.64,bob.miller@example.com,-1955356032,Average,False,HR,California
EMP1457,Heidi,Garcia,35,Pending,2023-11-21,112272.02,heidi.garcia@example.com,-1903689002,Poor,False,Admin,Nevada
EMP1458,Frank,Williams,30,Active,2022-02-13,71477.63,frank.williams@example.com,-102724054,Good,True,DevOps,Illinois
EMP1459,Charlie,Williams,30,Pending,2023-03-19,77412.1,charlie.williams@example.com,-9342967110,Poor,False,DevOps,Texas
EMP1460,Alice,Johnson,30,Pending,2021-03-28,94775.27,alice.johnson@example.com,-4837537457,Average,False,Sales,California
EMP1461,Heidi,Jones,30,Active,2021-05-02,74276.71,heidi.jones@example.com,-4384588104,Excellent,True,HR,Nevada
EMP1462,Bob,Miller,35,Inactive,2021-03-05,67467.86,bob.miller@example.com,-6974132833,Good,True,Finance,Texas
EMP1463,Eva,Smith,25,Active,2022-03-01,80675.41,eva.smith@example.com,-8315203770,Excellent,False,DevOps,Texas
EMP1464,Charlie,Brown,40,Inactive,2023-01-23,76274.33,charlie.brown@example.com,-704496409,Average,False,Finance,Florida
EMP1465,David,Davis,30,Active,2021-08-26,51405.46,david.davis@example.com,-4967066702,Average,True,Finance,Texas
EMP1466,Bob,Garcia,25,Inactive,2020-11-25,101238.96,bob.garcia@example.com,-3626804084,Average,True,HR,New York
EMP1467,Bob,Smith,35,Inactive,2023-12-13,52169.52,bob.smith@example.com,-954930595,Excellent,False,Sales,Illinois
EMP1468,Charlie,Jones,,Active,2020-07-26,73176.62,charlie.jones@example.com,-6018648768,Excellent,False,Finance,New York
EMP1469,Grace,Brown,,Pending,2021-06-27,96241.85,grace.brown@example.com,-9842673203,Excellent,False,DevOps,Nevada
EMP1470,Bob,Jones,25,Pending,2024-09-16,84366.38,bob.jones@example.com,-4138459608,Excellent,False,Finance,Illinois
EMP1471,Alice,Garcia,40,Pending,2023-07-04,92015.09,alice.garcia@example.com,-4544901494,Average,True,Cloud Tech,California
EMP1472,Alice,Williams,30,Inactive,2020-06-16,83149.95,alice.williams@example.com,-4277070704,Average,False,Admin,Nevada
EMP1473,Grace,Brown,40,Inactive,2020-07-05,94930.65,grace.brown@example.com,-7836091497,Good,False,Finance,Nevada
EMP1474,Frank,Williams,40,Inactive,2020-04-01,68430.72,frank.williams@example.com,-5172444722,Good,True,HR,New York
EMP1475,David,Garcia,35,Active,2024-03-20,98752.97,david.garcia@example.com,-2290310286,Excellent,False,Sales,Texas
EMP1476,Frank,Smith,,Active,2023-02-07,54268.86,frank.smith@example.com,-9508304404,Poor,True,Finance,Illinois
EMP1477,Grace,Garcia,,Pending,2024-12-10,66494.94,grace.garcia@example.com,-8093511870,Poor,False,DevOps,Florida
EMP1478,Grace,Smith,25,Pending,2024-06-27,90003.98,grace.smith@example.com,-8133595615,Average,False,Sales,Illinois
EMP1479,Charlie,Brown,25,Active,2021-03-09,106592.25,charlie.brown@example.com,-4205955656,Average,True,Finance,New York
EMP1480,Grace,Brown,25,Active,2024-08-11,93905.83,grace.brown@example.com,-4902504289,Average,True,DevOps,Florida
EMP1481,Eva,Miller,35,Active,2022-03-05,88945.49,eva.miller@example.com,-1935889535,Good,False,DevOps,Texas
EMP1482,Eva,Jones,,Pending,2023-06-30,91130.33,eva.jones@example.com,-9026113988,Good,False,Finance,Texas
EMP1483,Bob,Miller,40,Pending,2023-04-19,90787.4,bob.miller@example.com,-8681809787,Average,False,Admin,New York
EMP1484,Bob,Jones,25,Inactive,2024-11-11,87494.34,bob.jones@example.com,-7543943534,Average,True,Sales,Texas
EMP1485,Grace,Miller,35,Inactive,2023-03-17,92627.35,grace.miller@example.com,-3751376514,Average,False,Finance,Nevada
EMP1486,Eva,Williams,40,Pending,2023-10-26,98556.29,eva.williams@example.com,-8815793762,Poor,True,Admin,Illinois
EMP1487,Frank,Brown,30,Inactive,2021-07-04,112792.2,frank.brown@example.com,-9283692943,Good,True,Cloud Tech,Nevada
EMP1488,Eva,Smith,35,Pending,2023-11-03,56875.22,eva.smith@example.com,-5511668296,Poor,False,HR,Florida
EMP1489,Charlie,Jones,35,Inactive,2021-07-05,101015.96,charlie.jones@example.com,-3270216486,Poor,True,DevOps,Florida
EMP1490,Bob,Garcia,30,Inactive,2024-02-26,83912.22,bob.garcia@example.com,-1206021287,Average,False,Finance,New York
EMP1491,Frank,Jones,25,Active,2021-09-29,99669.86,frank.jones@example.com,-6652683414,Average,False,Sales,New York
EMP1492,Alice,Smith,30,Active,2021-05-25,52314.97,alice.smith@example.com,-5999101575,Excellent,False,Admin,New York
EMP1493,Frank,Miller,30,Inactive,2022-10-31,77785.96,frank.miller@example.com,-7647229811,Excellent,False,HR,California
EMP1494,Alice,Jones,30,Pending,2022-07-02,62430.86,alice.jones@example.com,-995765727,Poor,False,HR,Florida
EMP1495,Frank,Davis,35,Pending,2024-08-28,98219.54,frank.davis@example.com,-9413475097,Good,True,Admin,California
EMP1496,Grace,Williams,25,Active,2024-10-21,65494.58,grace.williams@example.com,-8986456521,Average,True,Admin,Illinois
EMP1497,David,Brown,35,Pending,2020-02-11,110524.1,david.brown@example.com,-368499514,Average,False,DevOps,Florida
EMP1498,Alice,Smith,40,Active,2023-05-16,106060.54,alice.smith@example.com,-4214477323,Poor,False,Admin,Nevada
EMP1499,Eva,Brown,35,Inactive,2022-07-29,67639.91,eva.brown@example.com,-4913421387,Excellent,True,Finance,Florida
EMP1500,Grace,Davis,,Pending,2023-09-18,117653.98,grace.davis@example.com,-2090883069,Good,True,Cloud Tech,Texas
EMP1501,Eva,Jones,35,Inactive,2020-05-10,73539.86,eva.jones@example.com,-5349678273,Excellent,True,DevOps,Texas
EMP1502,Frank,Jones,35,Pending,2023-08-27,70915.38,frank.jones@example.com,-1176741240,Excellent,True,HR,Nevada
EMP1503,David,Garcia,25,Pending,2021-10-16,97652.9,david.garcia@example.com,-5131528546,Excellent,False,Sales,Florida
EMP1504,Heidi,Davis,35,Inactive,2022-03-06,101571.25,heidi.davis@example.com,-8150618537,Excellent,False,HR,Florida
EMP1505,David,Smith,35,Active,2023-11-06,87424.46,david.smith@example.com,-32963346,Average,True,DevOps,Nevada
EMP1506,Frank,Garcia,,Pending,2024-11-30,89077.36,frank.garcia@example.com,-2727423182,Average,False,HR,New York
EMP1507,Heidi,Williams,30,Pending,2024-07-13,89132.22,heidi.williams@example.com,-617893205,Excellent,True,DevOps,California
EMP1508,Frank,Garcia,25,Active,2024-03-04,111000.26,frank.garcia@example.com,-4969357823,Good,False,Admin,California
EMP1509,Frank,Johnson,35,Inactive,2022-08-07,109584.97,frank.johnson@example.com,-3477695873,Poor,True,HR,Illinois
EMP1510,Bob,Smith,40,Active,2024-11-11,97648.84,bob.smith@example.com,-1314675360,Good,False,Admin,Illinois
EMP1511,Grace,Johnson,25,Active,2021-12-02,78643.43,grace.johnson@example.com,-2751562778,Good,True,Admin,New York
EMP1512,Heidi,Davis,30,Active,2024-05-14,55656.8,heidi.davis@example.com,-6304483607,Good,True,HR,Nevada
EMP1513,Charlie,Miller,35,Active,2022-07-14,69146.95,charlie.miller@example.com,-5456676639,Excellent,False,DevOps,Texas
EMP1514,Charlie,Johnson,,Active,2020-09-22,93013.58,charlie.johnson@example.com,-4735047638,Average,True,Admin,Florida
EMP1515,Grace,Williams,40,Active,2020-03-18,87364.78,grace.williams@example.com,-2831995297,Good,False,Finance,Florida
EMP1516,Alice,Garcia,35,Active,2023-10-17,50288.67,alice.garcia@example.com,-61558107,Excellent,False,Sales,New York
EMP1517,David,Miller,35,Active,2022-02-24,85233.55,david.miller@example.com,-3583286341,Good,True,HR,New York
EMP1518,Bob,Garcia,25,Inactive,2024-01-30,86420.19,bob.garcia@example.com,-5563830007,Good,False,HR,California
EMP1519,Grace,Johnson,30,Inactive,2024-03-16,63189.82,grace.johnson@example.com,-1867024402,Excellent,False,HR,Florida
EMP1520,Grace,Garcia,25,Pending,2020-09-25,64783.32,grace.garcia@example.com,-3041662410,Average,False,Admin,New York
EMP1521,Charlie,Davis,25,Pending,2024-06-10,52615.44,charlie.davis@example.com,-1860089218,Average,False,HR,Nevada
EMP1522,Eva,Miller,,Pending,2020-04-08,96337.89,eva.miller@example.com,-6394568043,Poor,False,Sales,Texas
EMP1523,Alice,Davis,25,Inactive,2022-06-28,76617.76,alice.davis@example.com,-7314976460,Excellent,True,DevOps,Texas
EMP1524,Heidi,Johnson,30,Pending,2023-07-14,50651.32,heidi.johnson@example.com,-3684748835,Poor,False,Admin,Nevada
EMP1525,Bob,Davis,,Pending,2023-12-06,59601.45,bob.davis@example.com,-765817389,Poor,False,HR,Illinois
EMP1526,Bob,Williams,,Active,2021-08-01,57980.88,bob.williams@example.com,-6375791451,Poor,False,DevOps,Illinois
EMP1527,David,Johnson,,Pending,2021-02-17,75054.53,david.johnson@example.com,-1182379311,Average,False,Admin,California
EMP1528,Charlie,Johnson,25,Active,2023-11-10,115318.7,charlie.johnson@example.com,-6978930745,Excellent,False,Sales,Florida
EMP1529,Alice,Johnson,25,Active,2024-09-06,90190.69,alice.johnson@example.com,-4520599603,Poor,True,DevOps,Texas
EMP1530,Bob,Smith,,Pending,2020-07-26,113334.56,bob.smith@example.com,-3878753576,Excellent,False,Cloud Tech,Nevada
EMP1531,Heidi,Garcia,35,Active,2020-07-23,106922.49,heidi.garcia@example.com,-8811616201,Excellent,True,HR,Florida
EMP1532,Eva,Smith,35,Inactive,2024-02-21,58113.07,eva.smith@example.com,-8123710671,Average,True,DevOps,California
EMP1533,Alice,Smith,25,Pending,2020-12-15,73006.26,alice.smith@example.com,-8728660415,Poor,True,Admin,Nevada
EMP1534,Eva,Williams,25,Active,2020-08-21,78054.43,eva.williams@example.com,-4485959223,Poor,True,HR,California
EMP1535,Eva,Miller,40,Inactive,2023-08-21,112028.67,eva.miller@example.com,-8395894772,Excellent,False,DevOps,Florida
EMP1536,Charlie,Garcia,25,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,-5228705621,Good,True,Admin,Texas
EMP1537,Heidi,Davis,30,Inactive,2023-06-06,52017.14,heidi.davis@example.com,-7104331874,Average,True,Sales,Florida
EMP1538,Charlie,Jones,40,Inactive,2022-06-21,53218.06,charlie.jones@example.com,-1097921582,Average,False,Finance,Texas
EMP1539,Frank,Johnson,25,Pending,2024-04-20,102053.67,frank.johnson@example.com,-5034469458,Average,False,DevOps,Nevada
EMP1540,David,Davis,35,Pending,2023-12-05,93276.73,david.davis@example.com,-6488319212,Average,False,Sales,Illinois
EMP1541,David,Johnson,40,Pending,2023-08-06,76941.36,david.johnson@example.com,-4249128964,Poor,True,HR,Nevada
EMP1542,Alice,Williams,25,Pending,2024-10-04,82850.23,alice.williams@example.com,-9994973202,Poor,False,DevOps,New York
EMP1543,Charlie,Johnson,25,Active,2021-11-08,117910.15,charlie.johnson@example.com,-3192227050,Good,False,Finance,California
EMP1544,David,Smith,,Inactive,2024-07-31,66450.0,david.smith@example.com,-287675480,Average,True,DevOps,Florida
EMP1545,Heidi,Garcia,25,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,-3866675484,Average,False,Finance,Florida
EMP1546,Alice,Jones,25,Active,2023-02-15,88436.92,alice.jones@example.com,-8193242686,Excellent,False,Finance,Florida
EMP1547,Eva,Brown,,Pending,2023-10-07,81934.55,eva.brown@example.com,-7418652056,Poor,False,Sales,New York
EMP1548,Alice,Johnson,30,Pending,2024-04-20,93383.06,alice.johnson@example.com,-5639836519,Average,False,Finance,California
EMP1549,Frank,Davis,40,Pending,2021-03-30,50153.79,frank.davis@example.com,-3758309450,Good,True,Cloud Tech,Texas
EMP1550,Eva,Smith,,Pending,2020-08-05,53204.47,eva.smith@example.com,-5480940475,Good,False,Sales,California
EMP1551,Charlie,Brown,40,Pending,2021-02-05,63128.04,charlie.brown@example.com,-440907976,Poor,False,Cloud Tech,California
EMP1552,Grace,Jones,30,Pending,2021-11-23,57543.6,grace.jones@example.com,-2781050921,Good,True,Finance,New York
EMP1553,Bob,Brown,40,Pending,2022-10-29,59424.52,bob.brown@example.com,-2161070517,Good,False,Finance,Nevada
EMP1554,Alice,Smith,,Inactive,2022-11-07,104675.7,alice.smith@example.com,-4390552957,Poor,True,Finance,Illinois
EMP1555,Charlie,Garcia,30,Pending,2023-05-14,92431.25,charlie.garcia@example.com,-660138240,Average,False,Cloud Tech,Florida
EMP1556,Grace,Garcia,40,Active,2021-07-14,77850.9,grace.garcia@example.com,-2704938619,Average,True,Sales,Nevada
EMP1557,Eva,Miller,40,Inactive,2023-05-18,99001.0,eva.miller@example.com,-4485157918,Good,True,Admin,New York
EMP1558,Eva,Garcia,,Pending,2023-02-07,94280.83,eva.garcia@example.com,-7111212589,Good,True,HR,Nevada
EMP1559,Eva,Miller,35,Pending,2023-08-24,118262.56,eva.miller@example.com,-2035713431,Average,True,DevOps,New York
EMP1560,Frank,Brown,25,Inactive,2023-04-08,89944.67,frank.brown@example.com,-4064242955,Poor,False,HR,Illinois
EMP1561,Grace,Williams,,Active,2022-12-06,57452.93,grace.williams@example.com,-3343244740,Good,True,HR,Florida
EMP1562,Alice,Davis,25,Active,2021-08-09,97837.32,alice.davis@example.com,-7595587208,Excellent,False,Admin,California
EMP1563,Alice,Davis,35,Active,2022-01-04,106981.84,alice.davis@example.com,-6289365434,Poor,True,Admin,Illinois
EMP1564,David,Brown,,Pending,2024-05-25,105778.36,david.brown@example.com,-8841834373,Good,True,Finance,New York
EMP1565,Alice,Johnson,40,Pending,2021-10-02,117608.32,alice.johnson@example.com,-182727954,Good,True,Finance,Florida
EMP1566,Eva,Johnson,30,Active,2023-07-21,99324.03,eva.johnson@example.com,-9690515025,Excellent,False,Sales,Florida
EMP1567,David,Garcia,30,Active,2023-10-30,55212.83,david.garcia@example.com,-7551254277,Excellent,True,HR,Florida
EMP1568,Bob,Davis,40,Inactive,2023-02-13,68496.77,bob.davis@example.com,-2079799666,Average,False,Cloud Tech,Florida
EMP1569,Eva,Davis,25,Pending,2020-11-13,52795.84,eva.davis@example.com,-3459576402,Poor,False,HR,Florida
EMP1570,Alice,Miller,,Inactive,2024-06-05,90087.39,alice.miller@example.com,-8166496901,Poor,False,DevOps,California
EMP1571,Frank,Williams,,Pending,2020-05-19,105038.08,frank.williams@example.com,-8249839224,Average,False,Admin,New York
EMP1572,Grace,Smith,25,Active,2023-09-20,73231.85,grace.smith@example.com,-142576269,Poor,False,HR,New York
EMP1573,David,Johnson,,Pending,2024-08-13,102649.36,david.johnson@example.com,-2324412335,Poor,False,Sales,Florida
EMP1574,Bob,Davis,35,Pending,2023-06-10,114302.51,bob.davis@example.com,-1328507250,Poor,False,Finance,New York
EMP1575,Alice,Miller,35,Inactive,2021-06-09,87816.61,alice.miller@example.com,-7863767315,Poor,False,Finance,Texas
EMP1576,Frank,Jones,,Inactive,2020-03-30,70750.38,frank.jones@example.com,-2526546967,Poor,False,Sales,Florida
EMP1577,Frank,Miller,,Active,2024-05-02,,frank.miller@example.com,-1579039234,Excellent,True,Cloud Tech,Texas
EMP1578,Bob,Johnson,30,Active,2024-11-06,97978.36,bob.johnson@example.com,-5580996131,Poor,True,DevOps,Nevada
EMP1579,David,Johnson,,Inactive,2023-08-17,107172.8,david.johnson@example.com,-7303461561,Excellent,True,DevOps,Nevada
EMP1580,Charlie,Miller,25,Inactive,2020-03-18,56126.46,charlie.miller@example.com,-6244670461,Poor,True,Finance,Nevada
EMP1581,Eva,Smith,,Active,2021-06-13,78534.29,eva.smith@example.com,-2681715159,Average,True,Cloud Tech,Illinois
EMP1582,Grace,Brown,40,Inactive,2023-10-10,,grace.brown@example.com,-2529867075,Good,False,HR,Texas
EMP1583,Bob,Johnson,,Active,2022-01-02,114963.34,bob.johnson@example.com,-6046419784,Excellent,False,Cloud Tech,Nevada
EMP1584,Eva,Miller,,Inactive,2022-02-20,77657.93,eva.miller@example.com,-7585126860,Poor,False,Cloud Tech,California
EMP1585,Heidi,Davis,30,Active,2024-03-09,77369.48,heidi.davis@example.com,-2059438975,Average,False,Sales,New York
EMP1586,Eva,Miller,30,Pending,2023-08-19,76119.14,eva.miller@example.com,-740177508,Good,False,HR,Nevada
EMP1587,Charlie,Williams,25,Pending,2023-05-06,77585.72,charlie.williams@example.com,-5465408423,Excellent,False,Cloud Tech,Texas
EMP1588,Bob,Brown,35,Pending,2024-01-26,74069.62,bob.brown@example.com,-5607540914,Good,False,Admin,Nevada
EMP1589,Charlie,Jones,30,Pending,2024-09-05,67691.92,charlie.jones@example.com,-863218121,Average,True,Admin,New York
EMP1590,Alice,Smith,,Pending,2020-05-29,70345.69,alice.smith@example.com,-7645793896,Excellent,True,Finance,Nevada
EMP1591,Bob,Garcia,30,Inactive,2021-11-08,74999.69,bob.garcia@example.com,-155029167,Good,True,DevOps,Illinois
EMP1592,David,Jones,25,Active,2021-01-31,72245.02,david.jones@example.com,-1546602415,Poor,True,HR,Illinois
EMP1593,Eva,Brown,,Pending,2022-01-16,106538.98,eva.brown@example.com,-1394498829,Excellent,False,Admin,Illinois
EMP1594,Charlie,Brown,25,Active,2023-12-29,101787.14,charlie.brown@example.com,-5973642479,Good,False,HR,New York
EMP1595,Frank,Brown,30,Inactive,2024-12-02,83596.78,frank.brown@example.com,-9624406305,Average,False,DevOps,Nevada
EMP1596,Eva,Jones,40,Active,2023-08-15,92463.94,eva.jones@example.com,-2447951329,Average,True,Sales,Texas
EMP1597,Charlie,Davis,,Pending,2024-12-20,93863.32,charlie.davis@example.com,-5319497968,Excellent,False,Admin,California
EMP1598,Alice,Brown,,Pending,2023-03-31,78359.41,alice.brown@example.com,-5867805554,Good,False,DevOps,Texas
EMP1599,Alice,Miller,,Pending,2022-08-24,95773.57,alice.miller@example.com,-7277382645,Excellent,False,HR,Illinois
EMP1600,Grace,Jones,30,Inactive,2020-10-01,82529.08,grace.jones@example.com,-917851384,Excellent,True,Sales,Nevada
EMP1601,Grace,Garcia,35,Pending,2021-05-04,109358.73,grace.garcia@example.com,-4457702991,Good,False,Sales,Texas
EMP1602,Charlie,Brown,,Active,2021-01-01,89645.01,charlie.brown@example.com,-9596604872,Good,True,Admin,Florida
EMP1603,Charlie,Miller,40,Active,2024-04-08,84134.95,charlie.miller@example.com,-6826911632,Poor,True,HR,Texas
EMP1604,Frank,Davis,30,Active,2022-11-26,113540.83,frank.davis@example.com,-1942268652,Good,True,Cloud Tech,Nevada
EMP1605,Heidi,Williams,40,Pending,2021-10-25,57225.75,heidi.williams@example.com,-6945515887,Average,True,Cloud Tech,Texas
EMP1606,Eva,Davis,35,Pending,2020-12-22,76366.17,eva.davis@example.com,-6367747225,Excellent,False,Sales,Illinois
EMP1607,Bob,Garcia,,Active,2022-11-23,78408.95,bob.garcia@example.com,-4085721695,Excellent,True,HR,Florida
EMP1608,Frank,Brown,40,Active,2022-10-24,111742.4,frank.brown@example.com,-6630932997,Average,True,Finance,Illinois
EMP1609,David,Garcia,25,Inactive,2021-03-09,60516.83,david.garcia@example.com,-1996059328,Good,False,Sales,Nevada
EMP1610,Bob,Jones,30,Pending,2020-08-20,83706.17,bob.jones@example.com,-7150968831,Average,False,Finance,California
EMP1611,David,Johnson,,Inactive,2020-02-15,67056.92,david.johnson@example.com,-7532735240,Average,True,Admin,Nevada
EMP1612,Charlie,Brown,30,Active,2024-12-29,90058.85,charlie.brown@example.com,-397739731,Poor,False,DevOps,Illinois
EMP1613,Eva,Johnson,30,Pending,2023-02-28,94633.59,eva.johnson@example.com,-7819523709,Average,True,Sales,Florida
EMP1614,Eva,Miller,25,Pending,2022-08-23,110711.17,eva.miller@example.com,-687616480,Excellent,True,Admin,Florida
EMP1615,Grace,Williams,,Active,2023-06-30,96175.41,grace.williams@example.com,-9807704604,Average,True,Admin,Illinois
EMP1616,Frank,Smith,40,Active,2021-04-15,76474.79,frank.smith@example.com,-6876112490,Excellent,True,Sales,Illinois
EMP1617,Alice,Garcia,30,Pending,2022-05-09,107855.99,alice.garcia@example.com,-2565237340,Excellent,False,Sales,Illinois
EMP1618,Charlie,Davis,40,Active,2024-12-02,104870.78,charlie.davis@example.com,-5177345474,Excellent,True,Sales,Illinois
EMP1619,Bob,Williams,25,Active,2023-05-20,,bob.williams@example.com,-7494902283,Good,False,Finance,Nevada
EMP1620,Grace,Brown,,Active,2023-11-29,87087.16,grace.brown@example.com,-359544293,Poor,False,Finance,California
EMP1621,Heidi,Johnson,40,Pending,2024-04-08,108603.34,heidi.johnson@example.com,-7742229463,Excellent,False,HR,Illinois
EMP1622,Grace,Davis,30,Active,2024-10-25,55867.23,grace.davis@example.com,-3039429044,Excellent,False,HR,Florida
EMP1623,Grace,Johnson,35,Pending,2024-03-02,105259.57,grace.johnson@example.com,-8867925297,Good,True,Admin,Texas
EMP1624,Bob,Jones,,Pending,2021-02-24,98143.67,bob.jones@example.com,-5856728726,Excellent,False,Cloud Tech,Florida
EMP1625,Frank,Johnson,25,Pending,2023-04-13,67754.29,frank.johnson@example.com,-6015343323,Average,True,Admin,Florida
EMP1626,Grace,Jones,,Inactive,2023-10-25,77821.79,grace.jones@example.com,-9135779082,Average,False,HR,Illinois
EMP1627,Heidi,Miller,30,Pending,2022-09-17,67764.44,heidi.miller@example.com,-3506158147,Poor,False,HR,Illinois
EMP1628,Frank,Davis,40,Pending,2020-08-31,102346.99,frank.davis@example.com,-8810798333,Excellent,True,DevOps,New York
EMP1629,Charlie,Davis,25,Inactive,2024-05-28,73690.65,charlie.davis@example.com,-2337209483,Good,True,Admin,Illinois
EMP1630,Alice,Smith,30,Active,2024-07-05,56376.2,alice.smith@example.com,-1312840332,Average,True,Finance,Nevada
EMP1631,Grace,Brown,25,Active,2022-01-29,55602.78,grace.brown@example.com,-9977180512,Good,False,Cloud Tech,California
EMP1632,Grace,Jones,40,Pending,2021-08-09,99812.41,grace.jones@example.com,-7171731892,Good,False,Sales,Nevada
EMP1633,Charlie,Smith,40,Active,2024-10-07,95981.9,charlie.smith@example.com,-9749096172,Average,True,Finance,Texas
EMP1634,Eva,Johnson,30,Pending,2022-11-22,98891.48,eva.johnson@example.com,-9970469471,Good,True,Cloud Tech,Illinois
EMP1635,Alice,Johnson,35,Active,2020-11-18,56079.0,alice.johnson@example.com,-5878444834,Average,True,Admin,Nevada
EMP1636,Grace,Smith,35,Inactive,2023-04-15,,grace.smith@example.com,-4884712704,Good,True,DevOps,Florida
EMP1637,Bob,Davis,25,Pending,2024-08-26,89137.97,bob.davis@example.com,-8772216416,Average,False,Sales,California
EMP1638,Frank,Johnson,35,Active,2022-07-20,115079.97,frank.johnson@example.com,-5823133483,Excellent,True,Admin,Illinois
EMP1639,Eva,Garcia,30,Active,2023-02-18,55067.02,eva.garcia@example.com,-5871493924,Poor,True,Finance,Illinois
EMP1640,Bob,Miller,,Pending,2021-05-27,98593.43,bob.miller@example.com,-2362292586,Average,True,HR,Illinois
EMP1641,Heidi,Miller,30,Pending,2022-08-01,112756.67,heidi.miller@example.com,-9643474523,Average,True,HR,Florida
EMP1642,Heidi,Garcia,25,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,-5557469659,Poor,False,HR,Texas
EMP1643,David,Smith,35,Pending,2023-01-02,50680.62,david.smith@example.com,-6065274032,Average,True,Finance,California
EMP1644,David,Garcia,35,Pending,2024-03-13,107475.23,david.garcia@example.com,-4450566587,Average,False,Cloud Tech,Florida
EMP1645,Charlie,Jones,40,Active,2023-03-20,68835.3,charlie.jones@example.com,-3398741131,Good,True,HR,California
EMP1646,David,Jones,40,Active,2024-02-15,66943.96,david.jones@example.com,-5797067348,Poor,True,DevOps,New York
EMP1647,David,Smith,30,Inactive,2020-11-15,104525.69,david.smith@example.com,-9601054856,Excellent,False,Admin,Illinois
EMP1648,Bob,Garcia,40,Pending,2020-03-27,109360.74,bob.garcia@example.com,-4172156228,Average,True,Sales,Texas
EMP1649,Frank,Jones,40,Inactive,2021-01-09,118907.63,frank.jones@example.com,-4938173597,Poor,False,Sales,California
EMP1650,Eva,Davis,40,Active,2020-04-20,86801.48,eva.davis@example.com,-4884021556,Good,False,Admin,Illinois
EMP1651,Alice,Garcia,,Pending,2024-05-08,62236.03,alice.garcia@example.com,-3257375533,Excellent,True,HR,Florida
EMP1652,Heidi,Davis,35,Active,2023-10-12,64752.67,heidi.davis@example.com,-4902166669,Poor,False,DevOps,Texas
EMP1653,Frank,Jones,35,Active,2023-01-28,68399.43,frank.jones@example.com,-8085096084,Excellent,False,Sales,California
EMP1654,Frank,Miller,35,Inactive,2021-03-07,79336.51,frank.miller@example.com,-8749511917,Excellent,False,Admin,Florida
EMP1655,Frank,Jones,40,Active,2023-03-16,59179.74,frank.jones@example.com,-1828197930,Excellent,False,HR,Florida
EMP1656,David,Davis,25,Active,2023-02-11,80255.31,david.davis@example.com,-6477251294,Average,False,DevOps,California
EMP1657,Charlie,Williams,30,Active,2022-05-13,84971.85,charlie.williams@example.com,-7860694095,Average,False,Finance,Texas
EMP1658,Frank,Brown,40,Pending,2024-10-24,89748.42,frank.brown@example.com,-35624394,Good,False,HR,California
EMP1659,Charlie,Johnson,25,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,-8739592322,Good,False,Admin,California
EMP1660,Frank,Garcia,35,Pending,2023-02-15,115229.12,frank.garcia@example.com,-4210890284,Poor,True,HR,California
EMP1661,Alice,Williams,40,Pending,2023-05-25,63927.07,alice.williams@example.com,-1553334263,Good,True,Cloud Tech,California
EMP1662,Charlie,Jones,35,Pending,2022-11-11,84124.56,charlie.jones@example.com,-3350271606,Excellent,False,HR,California
EMP1663,Bob,Miller,40,Inactive,2023-07-17,116961.61,bob.miller@example.com,-3607763368,Excellent,True,Sales,California
EMP1664,Frank,Smith,40,Pending,2022-04-08,109423.05,frank.smith@example.com,-1128981230,Average,False,DevOps,Illinois
EMP1665,Charlie,Jones,35,Inactive,2023-08-30,70394.94,charlie.jones@example.com,-7955633184,Excellent,False,Admin,California
EMP1666,Grace,Miller,35,Pending,2023-04-17,86465.5,grace.miller@example.com,-7481700665,Poor,True,Finance,California
EMP1667,Charlie,Brown,30,Pending,2021-04-25,96341.58,charlie.brown@example.com,-1554164315,Excellent,False,Cloud Tech,New York
EMP1668,Bob,Jones,30,Active,2020-07-14,54465.47,bob.jones@example.com,-7045023289,Excellent,False,Admin,Florida
